Part Code,Series,Description,UOM,Group Code,Group Name,Class Code,Class Name,Activity Code,Activity Name,,,
11004.32221,32221,MICC CABLE 3H 6,Lm,11004,Cables & Wires,25,Cables & Wires,4,MEP,,,
11004.32234,32234,4CX35MM2 PVC/SWA/PVC,Lm,11004,Cables & Wires,25,Cables & Wires,4,MEP,,,
11004.32248,32248,ARMOURED CABLE,Lm,11004,Cables & Wires,25,Cables & Wires,4,MEP,,,
11004.32252,32252,1CX400MM PVC/ECC Y/G CABLE,Lm,11004,Cables & Wires,25,Cables & Wires,4,MEP,,,
11004.32278,32278,3CX1.5MM RUBBER CABLE,Lm,11004,Cables & Wires,25,Cables & Wires,4,MEP,,,
11004.32279,32279,2CX14 AWG SHIELDED MULTI CONDUCTOR CABLE LSZH,Rolls,11004,Cables & Wires,25,Cables & Wires,4,MEP,,,
11004.32281,32281,4C WIRE 22AWG 300V,Rolls,11004,Cables & Wires,25,Cables & Wires,4,MEP,,,
11004.32334,32334,1CX300MM2 FLEX CABLE,Lm,11004,Cables & Wires,25,Cables & Wires,4,MEP,,,
11004.32335,32335,2C X 2.5MM  FLEXIBLE CABLE BLACK,Lm,11004,Cables & Wires,25,Cables & Wires,4,MEP,,,
11004.32346,32346,FLEXIBLE CABLE,Pcs,11004,Cables & Wires,25,Cables & Wires,4,MEP,,,
11004.30538,30538,16MM CABLE LUGS,Pcs,11004,Cables & Wires,22,Electrical Sundries,4,MEP,,,
11005.31008,31008,6W LED SPOT WARM LIGHT,Pcs,11005,Light Fittings,22,Electrical Sundries,4,MEP,,,
11005.31009,31009,9W STICK LIGHT WARM LIGHT,Pcs,11005,Light Fittings,22,Electrical Sundries,4,MEP,,,
11005.31010,31010,9W STICK LIGHT WHITELIGHT,Pcs,11005,Light Fittings,22,Electrical Sundries,4,MEP,,,
11005.31011,31011,12W E27 CFL WARM,Pcs,11005,Light Fittings,22,Electrical Sundries,4,MEP,,,
11005.31012,31012,8W E27 FILAMENT WARM BULB,Pcs,11005,Light Fittings,22,Electrical Sundries,4,MEP,,,
11005.31013,31013,4.5W E14 CANDLE WARM,Pcs,11005,Light Fittings,22,Electrical Sundries,4,MEP,,,
11005.31014,31014,40W ROUND TUBE T5,Pcs,11005,Light Fittings,22,Electrical Sundries,4,MEP,,,
11005.31015,31015,6W LED SPOT WHITE LIGHT,Pcs,11005,Light Fittings,22,Electrical Sundries,4,MEP,,,
11005.30220,30220,RECESED TYPE SPOT LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30221,30221,SURFACE TYPE SPOT LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30222,30222,RECESED TYPE DOWN LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30223,30223,SURFACE TYPE DOWN LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30224,30224,CHANDELIER LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30225,30225,50W FLOOD LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30226,30226,100W FLOOD LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30227,30227,200W FLOOD LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30228,30228,400W FLOOD LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30229,30229,WALL MOUNTED LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30230,30230,MIROR LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30231,30231,LED STRIP LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30232,30232,LED PANEL LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30233,30233,60X60 FLOURESCENT LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30234,30234,60X60 LED LIGHT FITTING,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30235,30235,30X120 LED LIGHT FITTING,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30236,30236,FLOURESCENT LIGHTS,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30237,30237,BULKHEAD LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30238,30238,POLE LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30239,30239,FLOOR LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30240,30240,UP DOWN LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30241,30241,PENDANT LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30242,30242,WALL WASHER LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30243,30243,EMERGENCY LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30244,30244,EXIT LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30245,30245,INSECT KILLER,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30246,30246,WARNING LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30247,30247,CFL LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30248,30248,BULB,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30249,30249,BULB HOLDER,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30250,30250,STARTER,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30251,30251,LED TRANSFORMER,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30252,30252,LED CONNECTOR,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30253,30253,EXPLOSION PROOF LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30254,30254,STREET LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30736,30736,7W LED Spot light 3000K,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30737,30737,40W Down light 3000K,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30738,30738,Strip light WW FC,Lm,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30739,30739,200W High Bay light 6500K,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30740,30740,2 LOOP DALI CONTROLER,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30741,30741,CONTROL PLAT-CLD-WHITE,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30742,30742,TESTING & COMMISSIONING,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30743,30743,"HB103,9W,300lm,830,anthracite, on/off wall luminaires, L220B 130H 55, 0d/72d/65d/26d, Plastic (PC) opal",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30755,30755,LED FITTINGS,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30758,30758,LED STRIP CLIP,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30804,30804,22W T8 LED TUBE,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30806,30806,4.5W GU10 3000K Osram,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.30953,30953,CHANDELIER,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31049,31049,FLASH NEW LED 7X 193W 4000K 50°,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31050,31050,FLASH NEW LED 7X 193W 4000K 50° WITH EM3H,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31051,31051,"FINESTRA LED 295X1195 71W 4000K MPRM
8200LM GREY",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31052,31052,"FINESTRA LED 295X1195 71W 4000K MPRM
8200LM GREY WITH EM3H",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31053,31053,PISA LED OPAL 595X595 38W 4000K,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31054,31054,PISA LED OPAL 595X595 38W 4000K WITH EM3H,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31055,31055,ROMA LED 38 W 4000K OPAL,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31056,31056,ROMA LED 38 W 4000K OPAL WITH EM3H,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31057,31057,"ARELO, 16 W, 1800 LM, 840, WHITE, ON/OFF RECESSED DOWNLIGHTS, D 172 H 2, 91°",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31058,31058,"ARELO, 16 W, 1800 LM, 840, WHITE, ON/OFF RECESSED DOWNLIGHTS, D 172 H 2, 91° WITH EM3H",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31059,31059,MODENA MINI LED 17W 4000K OPAL 2180LM WHITE,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31060,31060,MODENA MINI LED 17W 4000K OPAL 2180LM WHITE WITH EM3H,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31061,31061,MODENA LED 17W 4000K OPAL 3130LM WHITE,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31062,31062,MIRROR LED 11W LED 4000K OPAL 1390IM GREY,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31063,31063,MODENA LED 25W 4000K AW 3H OPAL 3130LM WHITE,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31064,31064,FIBRA Q LED 56 W 4000K 7910LM,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31065,31065,FIBRA Q LED 56 W 4000K 7910LM WITH EM3H,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31066,31066,"LED FLOODLIGHT, 12000LM, 95W, 4000K, ELECTRONIC DRIVER. IP66 BVP125 LED120-4S/740 S",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31067,31067,"LED STREET LIGHT 11900LUMENS IP66, BGP761 LED119/757 I DM50 DGR 62 S",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31068,31068,"8M LIGHTING POLE WITH CUTOUT, ANCHOR BOLTS AND TEMPLATE. SINGLE ARM 1.5M BRACKET",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31069,31069,"L480RC RF 230V 200W LED VARIABLE SPEED REMOTE CONTROL SEARCHLIGHT, INCLUDING LED CHIP & DRIVER, MAIN CONTROL PANEL",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31161,31161,ALUMINIUM PROFILE 2M WITH COVER,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31162,31162,MV 10W/M LED STRIP LIGHT 3000K WARM LIGHT,Lm,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31163,31163,60W 24V LED DRIVER,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31188,31188,CANDLE LAMP LED LORDEX E14 4W,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31189,31189,G 9 LAMP 3000K,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31304,31304,50W LED BULB,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31305,31305,T8 LED TUBE,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31306,31306,7429699 SFB GES9 7011 V ECONOMY BOX SERVICE OUTLET,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31377,31377,SINGLE LOW INTENSITY OBSTRUCTION LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31378,31378,SINGLE PHOTOELECTRIC SWITCH,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31440,31440,MV 10W/M LED STRIP LIGHT 3000K WARM LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31441,31441,"SURFACE MOUNTED WEATHER PROOF BATTEN,T8 LED TUBE PHILIPS,2X22W,6500K,IP65L=4 FEET | TYPE: WEATHERPROOF | MAKE: ZALUX SPAIN | 10241753",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31442,31442,"SURFACE MOUNTED DECORATIVE WALL LIGHT,15W,4000K, SMALL SIZE,WHITE FINISH H=310MM, W=220MM | TYPE: WALL LIGHT | MAKE: FUMAGALLI ITALY | E22.131",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31443,31443,"SURFACE MOUNTED WEATHER PROOF BATTEN,T8 LED TUBE PHILIPS,2X16W,6500K,IP44L=4 FEET | TYPE: INDOOR BATTEN | MAKE:FRATER SPAN | FRL216",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31444,31444,"CEILING RECESSED LED DOWN LIGHT,24W,2640LM,3000K,IP54 D=175MM WITH 3 YEARS EMERGENCY KIT | TYPE: DOWN LIGHT | MAKE: ROMALUCE ITALY | 5095924",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31445,31445,"CEILING RECESSED LED DOWN LIGHT,24W,2640LM,3000K,IP54D=175MM WITH 3 YEARS EMERGENCY KIT | TYPE: DOWN LIGHT+E | MAKE: ROMALUCE ITALY | 5095924EM",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31446,31446,"SURFACE MOUNTED DECORATIVE WALL LIGHT,15W,4000K, BIG SIZE,WHITE FINISH H=630MM, W=400MM | TYPE: WALL LIGHT | MAKE: FUMAGALLI ITALY | E35.132",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31447,31447,"SURFACE MOUNTED DECORATIVE WALL LIGHT,15W,4000K, MEDIUM SIZE,WHITE FINISH H=500MM, W=315MM | TYPE: WALL LIGHT | MAKE: FUMAGALLI ITALY | E26.131",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31448,31448,"CEILING RECESSED LED DOWN LIGHT,25W,2125LM,6000K,IP54D=175MM | TYPE: DOWN LIGHT | MAKE: LOUIS HOLLAND | DL388.025",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31449,31449,"SURFACE MOUNTED LED LIGHT,24W,2250LM,4000K,IP65D=300MM | TYPE: SURFACE MOUNTED | MAKE: ROMALUCE ITALY | 5091924",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31450,31450,"GROUND MOUNTED LED FLOOD LIGHT,100W,4000LM,6500K,IP65 | TYPE: FLOOD LIGHT | MAKE: AUORONUX UK | MA8100W",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31451,31451,"SURFACE MOUNTED LED MIRROR LIGHT,14W,6000K,IP54 | TYPE: MIRROR LIGHT | MAKE: PHILIPS UK | BN016C",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31452,31452,"SURFACE MOUNTED LED EXIT LIGHT,3.6W,IP65,QCDD APPROVED WITH 3 HRS EMERGENCY  | TYPE: EXIT LIGHT | MAKE: TM TECHNOLOGY POLAND | TM.ONTEC S20M1X",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31453,31453,"SURFACE MOUNTED LED EMERGENCY LIGHT,3.6W,IP65,QCDD APPROVED | TYPE: EMERGENCY | MAKE: TM TECHNOLOGY POLAND | TM.ONTEC S20EM",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31454,31454,"2.5 METER DECORATIVE POLE WITH DOUBLE HEAD E27,24W,4000K,IP65,WHITE FINISH H-500, W=315MM | TYPE: POLE LIGHT | MAKE: FUMAGALLI ITALY | E26.157",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31534,31534,6W SPOT LIGHT K.RAY,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31535,31535,8W E27 FILAMENT BULB WW MODI,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31536,31536,4W E14 CANDLE LED,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31537,31537,9W E27 STICK LIGHT KRAY,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31538,31538,20W LED PANEL S LIGHT WW,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31539,31539,8W LED SURFASCES LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31540,31540,6W SPOT LIGHT K.RAY WW,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31541,31541,6W SPOT LIGHT K.RAY HW,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31542,31542,4W E14 CANDLE LED WW,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31543,31543,9W E27 STICK LIGHT KRAY WW,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31544,31544,9W E27 STICK LIGHT KRAY HW,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31545,31545,14W E27 CFL WW PH,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31549,31549,60W PANEL LIGHT 4000K,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31611,31611,LED WINDOW LIGHT 16W,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31612,31612,"LZ-LED INGROUND LIGHT 1""10W",Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31613,31613,LED INGROUND RECESSED LIGHT 1X3W,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31629,31629,40W LED LINER LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31764,31764,LZ-24212-1S-LED ONE-WAY IN-GROUND LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31765,31765,LZ-24212-4S-LED FOUR-WAY IN-GROUND LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31766,31766,LZ-22412-LED SPIKE LIGHT 12W 4X3W,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31767,31767,LZ-18912-GD LED RECESSED WALL LIGHT-GOLD/SILVER,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31779,31779,120CM W/P DOUBLE FITTING LED BIG,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31783,31783,LIGHTING POLE HEAD,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31784,31784,FLOOD LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31785,31785,LIGHTING POLE WALL BRACKET,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31786,31786,LIGHTING POLE WITH BRACKET,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31788,31788,RAMP RECESSED DOWNLIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31789,31789,TERRACE RECESSED DOWNLIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31816,31816,15W LED SPOT LIGHT 3000K,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31835,31835,LED DC STRIP 24V 3000K,Lm,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31836,31836,LED STRIP POWER CONNECTOR CABLE,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31837,31837,LED COB PCB 8MM MIDDLE CONNECTOR,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31838,31838,LED AC - DC CONSTANT VOLTAGE TRANSFORMER,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31839,31839,LED ALUMINUM CHANNEL,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31840,31840,LZ-24312-1E LED FLOOR LIGHT 1W CREE XBD HONEYCOMB ANTIGLARE,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31841,31841,LED AC - DC TRANSFORMER 60W 12V POWER SUPPLY,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.31933,31933,18W LED DOWNLIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32131,32131,3W LED SLIM SURFACE PANEL RD WARM WHITE,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32132,32132,LED SLIM POOL LIGHT DIA 230MM 18W AC12V RGB PL-SSA230-18W,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32158,32158,12W E27 LED BULB QP1205 WH,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32159,32159,12W E27 LED BULB QP1205 WW,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32160,32160,60CM LED DOUBLE TUBE,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32161,32161,12W T8 LED TUBE WH,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32162,32162,22W T8 LED TUBE WW,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32170,32170,T5 32W ROUNG TUBE WARM WHITE 3000K,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32173,32173,T8 LED LAMP,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32245,32245,CUSTOM MADE LAMP HOLDER LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32253,32253,TRACK SOCKET CONCEALED INSTALLATION BLACK COLOR 32A 80CM LENGTH,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32254,32254,TRACK SOCKET CONCEALED INSTALLATION BLACK COLOR 32A 120CM LENGTH,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32297,32297,SPOT LIGHT OCCHIO13 DALI + E,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32298,32298,LED LINEAR PENDANT LIGHT 7.5MTR,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32299,32299,LED LINEAR PENDANT LIGHT 3 MTR,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32300,32300,LED LINEAR PENDANT LIGHT 2MTR,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32301,32301,LED LINEAR PENDANT LIGHT 1.5MTR,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32302,32302,PROFILE LED LIGHT 16MM WIDTH DALI,Lm,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32303,32303,PROFILE LED LIGHT 16MM WIDTH ON/OFF,Lm,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32304,32304,COVE LED LIGHT DC DALI 3000K,Lm,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32305,32305,COVE LED LIGHT DC ON/OFF 3000K,Lm,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32306,32306,PENDANT LIGHT  TYPE -4,Lm,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32307,32307,LED DOWN LIGHT 160MM # 20W,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32308,32308,LED PANEL LIGHT 1.5MTR X 18MTR,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32309,32309,LED PENDANT LIGHT CUSTOMISED,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32310,32310,UP LIGHT IP166 /IP167 3000K,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32311,32311,DOWN LIGHT,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32312,32312,SPIKE LIGHT TREE PROJECTOR,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32313,32313,"LED UP LIGHT IP67 # 43MM 3000K  # GOLD""",Lm,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32314,32314,"CHANDLIER 2M LENGTH, WIDTH 33CM",Lm,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32315,32315,MAGNETIC TRACK BLACK BODY,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32316,32316,TRACK LIGHT 3000K BLACK BODY,Lm,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32317,32317,LED LINEAR  LIGHT 9MTR,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32318,32318,SPOT LIGHT OCCHIO 5,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32319,32319,15W LED TRIMLESS DOWN LIGHT DALI,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32320,32320,LED LINEAR PENDANT LIGHT 1.2 MTR,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32321,32321,20W LED TRIMLESS DOWN LIGHT ON / OFF,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32322,32322,PROFILE LED LIGHT 16MM WIDTH DALI 300K,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32323,32323,PROFILE LED LIGHT 16MM WIDTH ON/OFF 300K.,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32324,32324,LED PENDANT LIGHT BLACK FINISH,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32325,32325,10W LED DOWN LIGHT DALI 3000K,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32326,32326,15W LED DOWN LIGHT 140MM DIA,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32327,32327,10W LED DOWN LIGHT 98MM DIA 3000K,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32328,32328,10W LED DOWN LIGHT 3000K DIMMABLE TYPE,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32329,32329,10W LED TRIMLESS DOWN LIGHT 3000K ON/OFF,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32330,32330,11W LED UP&DOWN LIGHT IP 66,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32331,32331,14.4W FLEX LED LIGHT SILICONE SLEEVING IP67,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11005.32332,32332,LIGHT FIXTURE,Pcs,11005,Light Fittings,26,Light Fittings,4,MEP,,,
11008.31107,31107,VENT CAP WITH TOP COVER,Pcs,11008,Generators,22,Electrical Sundries,4,MEP,,,
11008.30423,30423,6KVA GENERATOR,Pcs,11008,Generators,29,Generators,4,MEP,,,
11008.30424,30424,10KVA GENERATOR,Pcs,11008,Generators,29,Generators,4,MEP,,,
11008.30425,30425,12KVA GENERATOR,Pcs,11008,Generators,29,Generators,4,MEP,,,
11008.30426,30426,25KVA GENERATOR,Pcs,11008,Generators,29,Generators,4,MEP,,,
11008.30427,30427,50KVA GENERATOR,Pcs,11008,Generators,29,Generators,4,MEP,,,
11008.30428,30428,75KVA GENERATOR,Pcs,11008,Generators,29,Generators,4,MEP,,,
